Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
ICE,70CMSD23FR0000070,"PANAMERICA COMPUTERS, INC.",0.0,2025-02-05,P00001,IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,GRAYKEY LICENSE RENEWALS,CONT_AWD_70CMSD23FR0000070_7012_HSHQDC12D00013_7001
ICE,70CTD023FR0000123,"PANAMERICA COMPUTERS, INC.",0.0,2025-02-25,P00001,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SMARTY ADDRESS AUTOCOMPLETE/VERIFICATION LICENSES TO BE USED FOR MISSION AND OFFICE SUPPORT REQUIREMENTS. CLOSEOUT MODIFICATION.,CONT_AWD_70CTD023FR0000123_7012_HSHQDC12D00013_7001
ICE,70CMSW24FR0000107,"IRONCOMPANY.COM, LLC",0.0,2025-02-24,P00001,RECREATIONAL AND GYMNASTIC EQUIPMENT,SPORTING AND ATHLETIC GOODS MANUFACTURING,THE PURPOSE OF THIS NO-COST MODIFICATION IS TO UPDATE THE WEBVIEW POINT OF CONTACT AND UPDATE THE INVOICE INSTRUCTIONS.,CONT_AWD_70CMSW24FR0000107_7012_47QSMA22D08NN_4732
ICE,70CMSD24FR0000050,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2025-08-01,P00004,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,THIS MODIFICATION IS A TEMPORARY STOP WORK TO GATHER APPROPRIATE APPROVALS FOR VISA LIFECYCLE SUPPORT SERVICES WHICH INCLUDE ANALYSIS AND VISA OVERSTAY SCREENING FOR THE ICE NATIONAL SECURITY COUNTER THREAT LEAD DEVELOPMENT UNIT.,CONT_AWD_70CMSD24FR0000050_7012_GS00Q14OADU116_4732
ICE,70CMSD24FR0000050,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2024-10-03,P00002,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,CHANGE COR FOR VISA LIFECYCLE SUPPORT SERVICES,CONT_AWD_70CMSD24FR0000050_7012_GS00Q14OADU116_4732
ICE,70CDCR24P00000001,"ANGELES SHOOTING RANGES, INCORPORATED",0.0,2025-01-23,P00004,RECREATIONAL AND GYMNASTIC EQUIPMENT,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,FIRING RANGE SERVICES FOR LOS ANGELES ERO,CONT_AWD_70CDCR24P00000001_7012_-NONE-_-NONE-
ICE,70CMSD24FR0000050,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",0.0,2025-08-28,P00007,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,THIS MODIFICATION IS TO EXTEND STOP WORK ORDER WHILE AWAITING APPROPRIATE APPROVALS FOR VISA LIFECYCLE SUPPORT SERVICES WHICH INCLUDE ANALYSIS AND VISA OVERSTAY SCREENING FOR THE ICE NATIONAL SECURITY COUNTER THREAT LEAD DEVELOPMENT UNIT.,CONT_AWD_70CMSD24FR0000050_7012_GS00Q14OADU116_4732
ICE,70CTD021FR0000226,"HARMONIA HOLDINGS GROUP, LLC",0.0,2024-11-07,P00020,"IT AND TELECOM - PLATFORM PRODUCTS: DATABASE, MAINFRAME, MIDDLEWARE (HW, PERPETUAL LICENSE SOFTWARE)",OTHER COMPUTER RELATED SERVICES,ERO O&M SUPPORT SERVICES RECOMPETE REALIGN FUNDS FROM CLIN 6006 TO CLIN 6007,CONT_AWD_70CTD021FR0000226_7012_W52P1J18DA062_9700
ICE,70CTD021FR0000226,"HARMONIA HOLDINGS GROUP, LLC",0.0,2025-05-15,P00024,"IT AND TELECOM - PLATFORM PRODUCTS: DATABASE, MAINFRAME, MIDDLEWARE (HW, PERPETUAL LICENSE SOFTWARE)",OTHER COMPUTER RELATED SERVICES,THIS MODIFICATION UPDATES THE VENDOR ADDRESS AND POINTS OF CONTACT. THIS AWARD PROVIDES ICE ENFORCEMENT AND REMOVAL OPERATIONS WITH OPERATIONS AND MAINTENANCE SUPPORT SERVICES INCLUDING AGILE SOFTWARE DEVELOPMENT TO ENHANCE IT SYSTEMS.,CONT_AWD_70CTD021FR0000226_7012_W52P1J18DA062_9700
ICE,70CTD024FR0000093,BLUE TECH INC.,-0.01,2025-04-15,P00001,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,THIS MODIFICATION IS ISSUED TO REMOVE AND REPLACE AWARDED VIDEO TELECONFERENCING EQUIPMENT DUE TO ROOM DESIGN CHANGES.,CONT_AWD_70CTD024FR0000093_7012_HSHQDC12D00012_7001
ICE,70CMSW21C00000003,"MAYHEW TECHNOLOGY SOLUTIONS, LLC",-0.01,2024-11-26,P00001,"INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),"INSTALL A SOFTWARE HOUSE CCURE SYSTEM AT BROADVIEW, IL AND INSTALL A TURNKEY ELECTRONIC SECURITY SYSTEM (ESS) TO INCLUDE A PHYSICAL ACCESS CONTROL SYSTEM (PACS) AT OAKDALE, LA.",CONT_AWD_70CMSW21C00000003_7012_-NONE-_-NONE-
ICE,70CTD023FR0000146,"SALIENT CRGT, INC.",-0.01,2025-04-14,P00013,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,THIS AWARD PROVIDES A MODERNIZED SOLUTION THROUGH THE PLATFORM AS A SERVICE CORE SUPPORT DOMAIN ENABLING USERS TO BUILD AND MANAGE AUTOMATIONS EFFICIENTLY AND ON DEMAND WITHOUT REQUIRING INTERVENTION. THIS MODIFICATION DE-OBLIGATES EXPIRED FUNDS.,CONT_AWD_70CTD023FR0000146_7012_70CTD022D00000013_7012
ICE,70CMSW23C00000041,"PKH ENTERPRISES, LLC",-0.02,2024-12-12,P00006,SUPPORT- ADMINISTRATIVE: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,INFORMATION GOVERNANCE AND PRIVACY COMPLIANCE AND CAPABILTIY SUPPORT SERVICES,CONT_AWD_70CMSW23C00000041_7012_-NONE-_-NONE-
ICE,70CMSW22FR0000092,AVER LLC,-0.02,2025-05-23,P00008,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,"THIS CONTRACT IS FOR BUDGET AND PERFORMANCE SUPPORT SERVICES TO SUPPORT THE OFFICE OF THE CHIEF FINANCIAL OFFICER. THE PURPOSE OF THIS MODIFICATION IS TO UPDATE THE CONTRACTING OFFICER'S REPRESENTATIVE, DE-OBLIGATE UNUSED FUNDS AND ADD ADDITIONA",CONT_AWD_70CMSW22FR0000092_7012_47QRAD20D1162_4732
ICE,70CTD022FR0000108,BLUE TECH INC.,-0.02,2025-04-25,P00002,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,THIS MODIFICATION DE-OBLIGATES EXPIRED FUNDS. THIS AWARD PROVIDES FOR CONFIGURATION AND INSTALLATION OF MULTIMEDIA TRAINING ROOM VIDEO TELE-CONFERENCING CAPABILITY FOR THE OFFICE OF THE CHIEF INFORMATION OFFICER.,CONT_AWD_70CTD022FR0000108_7012_HSHQDC12D00012_7001
ICE,70CMSW23C00000003,TRANSLATION EXCELLENCE INC.,-0.04,2025-06-02,P00007,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,LANGUAGE SCHOOLS,THIS MODIFICATION DE-OBLIGATES FUNDING FROM AN AWARD PROVIDING PROVIDES MANDATORY LEVEL 1 SPANISH PROFICIENCY CURRICULUM COURSES TO SUPPORT THE ICE- ENFORCEMENT REMOVAL OPERATIONS.,CONT_AWD_70CMSW23C00000003_7012_-NONE-_-NONE-
ICE,70CMSD22P00000122,"NOBLE SUPPLY & LOGISTICS, LLC",-0.1,2025-03-07,P00001,SAFETY AND RESCUE EQUIPMENT,HARDWARE STORES,"THIS CONTRACT PROVIDES IMMIGRATION AND CUSTOMS ENFORCEMENT, HOMELAND SECURITY INVESTIGATIONS OFFICE IN SAN JUAN, PUERTO RICO WITH SAFETY AND RESCUE EQUIPMENT (SUCH AS ACTUATORS, PUMPS, AND BATTERIES).  THIS MODIFICATION REMOVES UNUSED FUNDS AND CLOSE",CONT_AWD_70CMSD22P00000122_7012_-NONE-_-NONE-
ICE,70CMSW19P00000022,MAINSCAPE INC,-0.12,2025-02-27,P00007,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,LANDSCAPING SERVICES,"THIS AWARD PROVIDES FOR LAWN CARE SERVICES FOR THE OFFICE OF FIREARMS AND TACTICAL PROGRAMS (OFTP) AT FORT MOORE, GA.  THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE EXCESS FUNDS AND TO CLOSE OUT THE CONTRACT.",CONT_AWD_70CMSW19P00000022_7012_-NONE-_-NONE-
ICE,70CDCR22FR0000016,"AKIMA GLOBAL SERVICES, LLC",-0.2,2025-05-05,P00012,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"DETENTION SUPPORT SERVICES FOR THE BUFFALO FEDERAL DETENTION FACILITY IN BATAVIA, NY.",CONT_AWD_70CDCR22FR0000016_7012_HSCEDM15D00002_7012
ICE,70CMSD18P00000158,"CYNWAVE SOLUTIONS, LLC",-0.3,2025-02-25,P00008,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,"THIS MODIFICATION IS TO CLOSE OUT THE CONTRACT FOR ATLANTA COURIER SERVICES PROCURED IN SUPPORT OF THE IMMIGRATION AND CUSTOMS ENFORCEMENT (ICE) OFFICE OF PRINCIPAL LEGAL ADVISOR (OPLA) WHICH ENDED ON AUGUST 31, 2023.",CONT_AWD_70CMSD18P00000158_7012_-NONE-_-NONE-
ICE,70CMSD19FR0000113,JTF BUSINESS SYSTEMS CORPORATION,-0.66,2025-01-14,P00006,LEASE OR RENTAL OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY,COMMERCIAL SCREEN PRINTING,LEASE 1 B&W MFD FOR 54 MONTHS,CONT_AWD_70CMSD19FR0000113_7012_GS03F0182V_4730
ICE,70CMSD19P00000127,MAGNET FORENSICS USA INC,-0.84,2024-12-06,P00007,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,SOFTWARE LICENSE,CONT_AWD_70CMSD19P00000127_7012_-NONE-_-NONE-
ICE,70CMSD23P00000016,"TECHOPS SPECIALTY VEHICLES, LLC",-1.27,2025-06-03,P00002,MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,OTHER MOTOR VEHICLE PARTS MANUFACTURING,THIS MODIFICATION DE-OBLIGATES UNUSED FUNDS AND CLOSES OUT THIS CONTRACT FOR AWNING INSTALLATION SERVICES FOR MEDIUM AND HEAVY-DUTY MOBILE COMMAND CENTERS WHICH SUPPORTS HOMELAND SECURITY INVESTIGATIONS.,CONT_AWD_70CMSD23P00000016_7012_-NONE-_-NONE-
ICE,70CMSD22C00000001,"PEN-LINK, LIMITED",-1.58,2025-05-30,P00005,IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),SOFTWARE PUBLISHERS,"THIS MODIFICATION DE-OBLIGATES UNUSED FUNDS FOR PEN-LINK SOFTWARE, WHICH PROVIDES HOMELAND SECURITY PERSONNEL THE ABILITY TO MONITOR AND ANALYZE VOICE, TEXT, AND WEB COMMUNICATIONS WHEN CONDUCTING CRIMINAL INVESTIGATIONS.",CONT_AWD_70CMSD22C00000001_7012_-NONE-_-NONE-
ICE,70CDCR20P00000075,"WOLFLAND, INC.",-2.97,2024-12-13,P00027,EDUCATION/TRAINING- COMBAT,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,EO14042 RENTAL OF FIREARMS TRAINING FACILITY; BALTIMORE MD,CONT_AWD_70CDCR20P00000075_7012_-NONE-_-NONE-
ICE,70CDCR25FR0000098,LOW KOUNTRY INK MOBILE NOTARY LLC,-8.92,2025-09-23,P00001,HOUSEKEEPING- FOOD,PERISHABLE PREPARED FOOD MANUFACTURING,THE PURPOSE OF THIS ADMINISTRATIVE MODIFICATION IS TO RE-ALIGN FUNDING UNDER THE CONTRACT LINE ITEM NUMBERS DUE TO AN INCREASE OF MEALS REQUIRED FOR ALIENS IN CUSTODY WITHIN THE SAN DIEGO AREA OF RESPONSIBILITY (AOR).,CONT_AWD_70CDCR25FR0000098_7012_70CDCR23D00000013_7012
ICE,70CDCR24P00000028,"COLT SERVICES, INC",-10.0,2025-08-28,P00001,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,CARPET AND UPHOLSTERY CLEANING SERVICES,THIS MODIFICATION DEOBLIGATES REMAINING FUNDS AND FORMALLY CLOSES OUT THE PURCHASE ORDER.,CONT_AWD_70CDCR24P00000028_7012_-NONE-_-NONE-
ICE,70CMSD22FR0000187,WEST PUBLISHING CORPORATION,-11.76,2024-12-26,P00003,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,"CLEAR ACCESS FOR FLO, CALD, AND HRVLD",CONT_AWD_70CMSD22FR0000187_7012_GS02F026DA_4732
ICE,70CMSW24P00000037,MYSTERY RANCH LLC,-15.2,2025-04-01,P00001,OFFICE SUPPLIES,OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,MODIFICATION TO DE-OBLIGATE UNUSED FUNDING FOR THE CONTRACT.,CONT_AWD_70CMSW24P00000037_7012_-NONE-_-NONE-
ICE,70CTD021FR0000144,AEEC-ARGENTYS LLC,-19.93,2025-03-24,P00025,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,"THIS AWARD PROVIDES FEDERAL FINANCIAL MANAGEMENT SYSTEM (FFMS) INFRASTRUCTURE SOFTWARE OPERATIONS AND MAINTENANCE (O&M) SUPPORT SERVICES TO ENSURE ADAPTABILITY, COMPLIANCE, AND SECURITY. THIS MODIFICATION DE-OBLIGATES EXCESS FUNDS.",CONT_AWD_70CTD021FR0000144_7012_HHSN316201200112W_7529
ICE,70CDCR20FR0000015,ALLWAYS SHRED INC,-24.0,2025-01-23,P00005,SUPPORT- ADMINISTRATIVE: PAPER SHREDDING,ALL OTHER SUPPORT SERVICES,DEOBLIGATION OF PRIOR YEAR FUNDING,CONT_AWD_70CDCR20FR0000015_7012_GS03F0050V_4730
ICE,70CDCR23P00000042,ORION OIL LLC,-25.0,2025-03-31,P00004,FUEL OILS,PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),THIS IS A PURCHASE ORDER FOR EMERGENCY FUEL DELIVERY TO KROME SERVICE PROCESSING CENTER IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS MIAMI. THIS MODIFICATION DE-OBLIGATES EXCESS FUNDS.,CONT_AWD_70CDCR23P00000042_7012_-NONE-_-NONE-
ICE,70CTD024FR0000094,"PROCENTRIX, LLC",-33.82,2025-08-13,P00002,SUPPORT - ADMINISTRATIVE: ELECTRONIC RECORDS MANAGEMENT SERVICES,OTHER COMPUTER RELATED SERVICES,PURPOSE OF THIS MODIFICATION IS REALLOCATING HOURS FOR ADDITIONAL PROGRAM MANAGER SUPPORT,CONT_AWD_70CTD024FR0000094_7012_70CTD022D00000011_7012
ICE,70CMSW22P00000040,"THE MEDALCRAFT MINT, INC.",-64.0,2025-03-06,P00003,"SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES",ALL OTHER MISCELLANEOUS MANUFACTURING,THIS AWARD PROCURED AWARD DEVICES (SUCH AS PLAQUES AND TROPHIES) FOR ICE EMPLOYEES IN SUPPORT OF THE OFFICE OF THE ASSISTANT SECRETARY. THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE EXCESS FUNDS FROM THIS ORDER AND CLOSE IT OUT.,CONT_AWD_70CMSW22P00000040_7012_-NONE-_-NONE-
ICE,70CMSD24P00000088,"ORLANDO FREIGHTLINER, INC.",-102.48,2024-12-09,P00001,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",HEAVY DUTY TRUCK MANUFACTURING,VEHICLE REPAIRS,CONT_AWD_70CMSD24P00000088_7012_-NONE-_-NONE-
ICE,70CMSW23FC0000065,PRICE MODERN LLC,-117.84,2025-08-15,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,THE PURPOSE OF MODIFICATION P00001 IS TO DEBOBLIGATE FUNDS IN THE AMOUNT OF $117.84 AND CLOSEOUT THE BPA CALL.,CONT_AWD_70CMSW23FC0000065_7012_70RDAD22A00000001_7001
ICE,70CTD023FR0000146,"SALIENT CRGT, INC.",-121.72,2025-04-09,P00012,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,THIS AWARD PROVIDES A MODERNIZED SOLUTION THROUGH THE PLATFORM AS A SERVICE CORE SUPPORT DOMAIN ENABLING USERS TO BUILD AND MANAGE AUTOMATIONS EFFICIENTLY AND ON DEMAND WITHOUT REQUIRING INTERVENTION. THIS MODIFICATION DE-OBLIGATES EXPIRED FUNDS.,CONT_AWD_70CTD023FR0000146_7012_70CTD022D00000013_7012
ICE,70CDCR21P00000011,RELIANCE CONTRACTORS INC,-128.92,2025-01-17,P00004,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,JANITORIAL SERVICES,CONT_AWD_70CDCR21P00000011_7012_-NONE-_-NONE-
ICE,70CMSD20FR0000151,"SPECIALTY VEHICLE SOLUTIONS, LLC",-130.0,2025-02-03,P00002,"TRUCKS AND TRUCK TRACTORS, WHEELED",MOTOR VEHICLE BODY MANUFACTURING,SUPPLY OF A VAN IN SUPPORT OF THE HSI SAN JUAN,CONT_AWD_70CMSD20FR0000151_7012_GS30F0011T_4730
ICE,70CMSD18FR0000106,XEROX CORPORATION,-130.12,2025-03-31,P00006,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,THIS MODIFICATION DEOBLIGATES UNUSED FUNDS AND CLOSES OUT THIS AWARD FOR MULTI-FUNCTIONAL DEVICE LEASE AND MAINTENANCE SUPPORT SERVICES FOR THE OFFICE OF PRINCIPAL LEGAL ADVISOR IN HOUSTON.,CONT_AWD_70CMSD18FR0000106_7012_GS03F137DA_4732
ICE,70CMSW23FC0000074,PRICE MODERN LLC,-139.51,2025-03-21,P00003,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"FURNITURE AND DESIGN SERVICES FOR AN HSI OFFICE LOCATED AT 7001 CHATHAM CENTER DRIVE, SAVANNAH, GA 31405",CONT_AWD_70CMSW23FC0000074_7012_70RDAD22A00000001_7001
ICE,70CMSW24P00000021,"THE MEDALCRAFT MINT, INC.",-139.57,2025-03-21,P00001,"SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES",ALL OTHER MISCELLANEOUS MANUFACTURING,THIS PURCHASE ORDER PROVIDED AWARD DEVICES FOR THE FY-24 DIRECTOR AWARDS IN SUPPORT OF THE OFFICE OF ASSISTANT SECRETARY. THIS MODIFICATION DE-OBLIGATES EXCESS FUNDS AND CLOSES OUT THE PURCHASE ORDER.,CONT_AWD_70CMSW24P00000021_7012_-NONE-_-NONE-
ICE,70CTD021FC0000046,"OPTIVOR TECHNOLOGIES, LLC",-154.66,2025-06-05,P00001,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,CLOSEOUT MODIFICATION.,CONT_AWD_70CTD021FC0000046_7012_70CTD019A00000003_7012
ICE,70CMSD21FR0000161,CHUGACH TECHNICAL SOLUTIONS LLC,-166.58,2025-08-20,P00008,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,THIS MODIFICATION CLOSES OUT THE CONTRACT AND DEOBLIGATES FUNDING FOR TECHNICAL WRITER SERVICES FOR THE OFFICE OF INTELLIGENCE.,CONT_AWD_70CMSD21FR0000161_7012_47QRAD20D1144_4732
ICE,70CMSD20FR0000083,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A, INC.",-182.43,2025-02-11,P00007,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,COPIER LEASE & MAINTENANCE,CONT_AWD_70CMSD20FR0000083_7012_GS03F135DA_4732
ICE,70CMSD19FR0000099,AMERITEL COMMUNICATIONS CORPORATION,-182.72,2025-08-20,P00007,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,THIS CONTRACT PROVIDES LEASE OF ONE COLOR COPIER FOR THE OFFICE OF,CONT_AWD_70CMSD19FR0000099_7012_GS03F102CA_4732
ICE,70CMSD20FR0000076,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A, INC.",-209.56,2025-04-15,P00008,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,THIS MODIFICATION DEOBLIGATES EXCESS FUNDS FROM THIS AWARD FOR COPIER SERVICES FOR THE OFFICE OF THE PRINCIPAL LEGAL ADVISORS DALLAS AND OMAHA OFFICES.,CONT_AWD_70CMSD20FR0000076_7012_GS03F135DA_4732
ICE,70CMSW19FR0000012,STERICYCLE INC,-220.0,2025-01-17,P00007,SUPPORT- ADMINISTRATIVE: PAPER SHREDDING,ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,CLOSEOUT AWARD-OFFICE SHREDDING SERVICES,CONT_AWD_70CMSW19FR0000012_7012_GS25F0011M_4730
ICE,70CMSW21FC0000117,PRICE MODERN LLC,-233.06,2025-03-10,P00002,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"THIS AWARD PROVIDES ICE WITH FURNITURE AND ASSOCIATED SERVICES FOR HOMELAND SECURITY INVESTIGATION, SAN JUAN, PR. THIS MODIFICATION ISSUED TO DE-OBLIGATE FUNDS AND CLOSEOUT THE BPA CALL.",CONT_AWD_70CMSW21FC0000117_7012_HSHQDC17A00002_7001
ICE,70CDCR21P00000049,"MERRIMAC PETROLEUM, INC",-244.43,2025-01-30,P00006,"LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE",PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),DE-OBLIGATE EXCESS FUNDING,CONT_AWD_70CDCR21P00000049_7012_-NONE-_-NONE-
ICE,70CMSD22P00000014,"CHARTER COMMUNICATIONS OPERATING, LLC",-246.93,2025-02-19,P00005,IT AND TELECOM - NETWORK AS A SERVICE,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE UNUSED FUNDS ON CLIN 0002 FROM A PRIOR FISCAL YEAR ON THIS PURCHASE ORDER FOR INTERNET & CABLE SERVICE AT SAC HOUSTON LOCATIONS.,CONT_AWD_70CMSD22P00000014_7012_-NONE-_-NONE-
ICE,70CDCR23P00000037,ACTION TARGET INC,-250.0,2025-03-07,P00005,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,FACILITIES SUPPORT SERVICES,THIS MODIFICATION DE-OBLIGATES EXCESS PRIOR YEAR FUNDS THAT WERE USED FOR SERVICE AND MAINTENANCE OF THE GUN RANGE LOCATED AT KROME SERVICE PROCESSING CENTER IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS.,CONT_AWD_70CDCR23P00000037_7012_-NONE-_-NONE-
ICE,70CDCR21P00000009,"SAN DIEGO, COUNTY OF",-252.0,2025-07-29,P00005,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,RADIO NETWORKS,"THIS MODIFICATION IS ISSUED TO DE-OBLIGATE EXCESS FUNDS FOR RADIO SERVICES DURING THE BASE YEAR FOR THE REGIONAL COMMUNICATIONS SYSTEM IN SAN DIEGO COUNTY, CALIFORNIA.",CONT_AWD_70CDCR21P00000009_7012_-NONE-_-NONE-
ICE,70CMSW24FC0000078,"MOI, INC.",-266.68,2025-06-18,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"THIS MODIFICATION PROVIDES ADDITIONAL FUNDING, EXTENDS THE PERIOD OF PERFORMANCE, AND DE-OBLIGATES PRIOR FUNDING TO SUPPORT THE ICE- ENFORCEMENT AND REMOVAL OPERATIONS.",CONT_AWD_70CMSW24FC0000078_7012_70RDAD22A00000002_7001
ICE,70CMSD23FC0000041,MACQUEEN MICHAEL C,-300.0,2025-01-13,P00001,SUPPORT- PROFESSIONAL: EXPERT WITNESS,ALL OTHER LEGAL SERVICES,EXPERT WITNESS SERVICES - MICHAEL C. MACQUEEN POP: 9/25/2023 - 7/31/2024 BPA CALL #1,CONT_AWD_70CMSD23FC0000041_7012_70CMSD23A00000002_7012
ICE,70CMSW24P00000001,NAR TRAINING LLC,-300.0,2025-05-19,P00004,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,THE AWARD PROVIDES LAW ENFORCEMENT TRAINING COURSES.  THE MODIFICATION DE-OBLIGATES EXCESS FUNDS AND CLOSE OUT THE PURCHASE ORDER FOR THE OFFICE OF FIREARMS AND TACTICAL PROGRAMS.,CONT_AWD_70CMSW24P00000001_7012_-NONE-_-NONE-
ICE,70CMSW22FR0000127,"INNOVATIVE CONSULTING & MANAGEMENT SERVICES, LLC",-303.76,2024-11-22,P00011,MAINTENANCE OF MAINTENANCE BUILDINGS,FACILITIES SUPPORT SERVICES,KROME OPERATIONS AND MAINTENANCE SERVICES,CONT_AWD_70CMSW22FR0000127_7012_GS21F0164W_4730
