Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
ICE,HSCEMD15F00021,RICOH USA INC,0.0,2020-11-19,P00001,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,NEW COPIER PURCHASE,CONT_AWD_HSCEMD15F00021_7012_GS03FPM006_4732
ICE,HSCEMD12C00003,U.S. BANCORP,0.0,2021-05-25,P00020,SUPPORT- MANAGEMENT: FINANCIAL,"FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES",I-901 FEE COLLECTION AND SERVICES,CONT_AWD_HSCEMD12C00003_7012_-NONE-_-NONE-
ICE,HSCEOP06P01528,"CANON U.S.A., INC.",0.0,2021-04-01,P00001,SUPPORT- PROFESSIONAL: OTHER,,COPIER,CONT_AWD_HSCEOP06P01528_7012_-NONE-_-NONE-
ICE,HSCETC15J00081,INSERSO CORPORATION,0.0,2021-02-10,P00005,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",SOFTWARE DESIGN DEVELOPMENT SUPPORT SERVICES FOR SEVIS,CONT_AWD_HSCETC15J00081_7012_HSHQDC13DE2080_7001
ICE,HSCEMS14J00075,THE KINETIC GROUP SALES LLC,0.0,2021-08-19,P00001,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,".40 CALIBER (180 GRAIN) DUTY AMMUNITION,PART: XM40HC.",CONT_AWD_HSCEMS14J00075_7012_HSCEMS12D00001_7012
ICE,70CMSW19FR0000111,"ATLANTIC DIVING SUPPLY, INC.",0.0,2021-08-19,P00001,"HEADSETS, HANDSETS, MICROPHONES AND SPEAKERS",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,TACCOM HEADSETS,CONT_AWD_70CMSW19FR0000111_7012_70B04C19D00000051_7014
ICE,70CMSD19P00000166,"ATLANTIC DIVING SUPPLY, INC.",0.0,2021-07-26,P00001,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES","MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",AEDS,CONT_AWD_70CMSD19P00000166_7012_-NONE-_-NONE-
ICE,HSCEMS17J00028,THE KINETIC GROUP SALES LLC,0.0,2021-07-20,P00002,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,.223 REMINGTON CALIBER (62 GRAIN) STANDARD DUTY (SD) AMMO,CONT_AWD_HSCEMS17J00028_7012_HSCEMS13D00001_7012
ICE,70CMSW20FR0000049,THE KINETIC GROUP SALES LLC,0.0,2021-08-01,P00001,"AMMUNITION, THROUGH 30MM",AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,9 MM LUGER JHP 124 GR AMMUNITION,CONT_AWD_70CMSW20FR0000049_7012_HSCEMS17D00002_7012
ICE,HSCEMR16F00039,HAWORTH INC,0.0,2021-02-09,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,FURNITURE DESIGN FOR PROJECT PRO-13-HSI-0171,CONT_AWD_HSCEMR16F00039_7012_GS28F8014H_4730
ICE,70CTD020FC0000162,"OPTIVOR TECHNOLOGIES, LLC",0.0,2021-05-31,P00001,,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,LICENSES AND SUPPORT,CONT_AWD_70CTD020FC0000162_7012_70CTD019A00000003_7012
ICE,HSCEDM17P00059,"ATLANTIC DIVING SUPPLY, INC.",0.0,2020-12-10,P00003,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,EARPIECES FOR ICE ERO SRT,CONT_AWD_HSCEDM17P00059_7012_-NONE-_-NONE-
ICE,70CMSW20FC0000095,"ATLANTIC DIVING SUPPLY, INC.",0.0,2021-04-30,P00001,"ARMOR, PERSONAL","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING","REQUIRED COLLATERAL EQUIPMENT FOR BXR3 PRO, OPTIC READY FOR ERO ACADEMY.",CONT_AWD_70CMSW20FC0000095_7012_HSCEMS16A00003_7012
ICE,70CDCR18P00000199,"BURTON ENTERPRISES, L.L.C.",0.0,2020-11-18,P00006,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,TELECOMMUNICATIONS RESELLERS,UPGRADE OF DIRECT TV SERVICE TO DIGITAL WITH 33 DIGITAL RECEIVERS FOR PORT ISABEL DETENTION CENTER,CONT_AWD_70CDCR18P00000199_7012_-NONE-_-NONE-
ICE,HSCEDM15F00106,LIVING GROUP LLC,0.0,2021-08-31,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,OFFICE CHAIRS FOR ERO HQ,CONT_AWD_HSCEDM15F00106_7012_GS28F033AA_4732
ICE,70CMSW19FC0000106,"ATLANTIC DIVING SUPPLY, INC.",0.0,2021-09-30,P00001,"ARMOR, PERSONAL","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",LAW ENFORCEMENT EQUIPMENT,CONT_AWD_70CMSW19FC0000106_7012_HSCEMS16A00003_7012
ICE,70CMSW20FC0000093,"ATLANTIC DIVING SUPPLY, INC.",0.0,2021-04-30,P00001,MISCELLANEOUS WEAPONS,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",LAW ENFORCEMENT EQUIPMENT,CONT_AWD_70CMSW20FC0000093_7012_HSCEMS16A00003_7012
ICE,HSCEMR16J00013,THE KINETIC GROUP SALES LLC,0.0,2021-09-01,P00002,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,.223 REMINGTON CALIBER (62 GRAIN) STANDARD DUTY (SD) AMMO,CONT_AWD_HSCEMR16J00013_7012_HSCEMS13D00001_7012
ICE,HSCEMS12F00045,"ATLANTIC DIVING SUPPLY, INC.",0.0,2020-12-17,P00001,MISCELLANEOUS WEAPONS,ALL OTHER MISCELLANEOUS MANUFACTURING,SABRE RED CROSSFIRE MK-3 STREAM 1.8OZ CANISTERS (INERT);,CONT_AWD_HSCEMS12F00045_7012_HSCEMS12A00002_7012
ICE,70CMSW21FR0000008,THE KINETIC GROUP SALES LLC,0.0,2021-03-23,P00001,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,PURCHASE OF FEDERAL - .223 REMINGTON 62 GRAIN SOFT POINT AMMUNITION,CONT_AWD_70CMSW21FR0000008_7012_70CMSW18D00000002_7012
ICE,HSCEOP06P01313,DEPARTMENT OF TRANSPORTATION ARIZONA,0.0,2021-04-06,P00003,LEASE/RENTAL OF OFFICE BUILDINGS,,THE PURPOSE FOR THIS MODIFICATION IS TO CLOSEOUT CONTRACT HSCEOP-06-P-01313.,CONT_AWD_HSCEOP06P01313_7012_-NONE-_-NONE-
ICE,70CTD020FC0000042,"OPTIVOR TECHNOLOGIES, LLC",0.0,2021-02-03,P00001,,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,BPA-PRIVATE BRANCH EXCHANGE AND VOICE OVER INTERNET PROTOCOL,CONT_AWD_70CTD020FC0000042_7012_70CTD019A00000003_7012
ICE,HSCETC17J00039,INSERSO CORPORATION,0.0,2020-12-17,P00031,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",IT OPERATIOINS SUPPORT SERVICES TO SUPPORT ICE/OCIO/OPERATIONS (OPS),CONT_AWD_HSCETC17J00039_7012_HSHQDC13DE2080_7001
ICE,HSCETE16J00461,GREEN IT SYSTEMS GROUP,0.0,2021-08-04,P00002,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,SPLUNK ENTERPRISE TERM LICENSE WITH ENTERPRISE SUPPORT (10GB/DAY),CONT_AWD_HSCETE16J00461_7012_HSHQDC12D00023_7001
ICE,HSCEMS15J00108,THE KINETIC GROUP SALES LLC,0.0,2020-12-21,P00001,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,"THIS REQUIREMENTS WORKSHEET SERVES TO PLACE A .45 AUTO 230 GRAIN FMJ (PART # 53653) CBP-OTD-ATC ORDER FOR 30 CASES @ $255.03/30,000 ROUNDS). PLEASE SEE FLETC AUTHORIZATION HSFLGL-15-DJ-6046 UNDER FLETC CONTRACT HSFLGL-13-D-00006.",CONT_AWD_HSCEMS15J00108_7012_HSFLGL13D00006_7015
ICE,HSCETE11F00104,ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,0.0,2020-10-27,P00001,INFORMATION TECHNOLOGY COMPONENTS,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,"IT EQUIPMENT FOR IT CONTRACT SPECIALIST AT OIA.  THE RECOMMEND VENDOR IS CITY COMPUTER&SUPPLIES, INC.",CONT_AWD_HSCETE11F00104_7012_GS02F0032R_4730
ICE,HSCEOP06P01471,"CANON U.S.A., INC.",0.0,2021-04-08,P00002,SUPPORT- ADMINISTRATIVE: OTHER,,THE PURPOSE OF THIS MODIFICATION IS TO CLOSEOUT CONTRACT NUMBER HSCEOP-06-P-01471,CONT_AWD_HSCEOP06P01471_7012_-NONE-_-NONE-
ICE,70CDCR20FC0000023,LABORATORY CORPORATION OF AMERICA,0.0,2021-05-18,P00004,MEDICAL- LABORATORY TESTING,MEDICAL LABORATORIES,ICE ENFORCEMENT AND REMOVAL OPERATIONS (ERO) HAS A REQUIREMENT FOR LABORATORY TESTING AND ANALYSIS SERVICES TO TEST ALL DETAINEES AT ICE RUN/USED FACILITIES FOR COVID-19. LABCORP SHALL PROVIDE ALL LABORATORY SPECIMEN COLLECTION AND TRANSPORT SUPPLIES,CONT_AWD_70CDCR20FC0000023_7012_HSCEDM16A00001_7012
ICE,HSCEMS14J00022,THE KINETIC GROUP SALES LLC,0.0,2021-06-16,P00003,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,".40 CALIBER S&W, 180 GRAIN DUTY AMMO.",CONT_AWD_HSCEMS14J00022_7012_HSCEMS12D00001_7012
ICE,70CDCR20FC0000023,LABORATORY CORPORATION OF AMERICA,0.0,2020-11-09,P00001,MEDICAL- LABORATORY TESTING,MEDICAL LABORATORIES,ICE ENFORCEMENT AND REMOVAL OPERATIONS (ERO) HAS A REQUIREMENT FOR LABORATORY TESTING AND ANALYSIS SERVICES TO TEST ALL DETAINEES AT ICE RUN/USED FACILITIES FOR COVID-19. LABCORP SHALL PROVIDE ALL LABORATORY SPECIMEN COLLECTION AND TRANSPORT SUPPLIES,CONT_AWD_70CDCR20FC0000023_7012_HSCEDM16A00001_7012
ICE,HSCEDM15J00040,"GEO CARE SERVICES, LLC",0.0,2021-06-28,P00009,SOCIAL- OTHER,OTHER INDIVIDUAL AND FAMILY SERVICES,TASK ORDER FOR FAMILY CASE MANAGEMENT SERVICES [LA],CONT_AWD_HSCEDM15J00040_7012_HSCEDM15D00010_7012
ICE,70CMSW18FR0000105,THE KINETIC GROUP SALES LLC,0.0,2021-01-21,P00002,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,REDUCED HAZARD TRAINING AMMUNITION (RHTA),CONT_AWD_70CMSW18FR0000105_7012_HSFLGL16D00001_7015
ICE,70CMSW18FR0000061,THE KINETIC GROUP SALES LLC,0.0,2021-07-13,P00001,"AMMUNITION, THROUGH 30MM",AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,PURCHASE OF 9MM LUGER +P 124 GRAIN AMMUNITION - PN 53927,CONT_AWD_70CMSW18FR0000061_7012_HSCEMS17D00002_7012
ICE,HSCEOP06P01471,"CANON U.S.A., INC.",0.0,2021-04-08,P00002,SUPPORT- ADMINISTRATIVE: OTHER,,THE PURPOSE OF THIS MODIFICATION IS TO CLOSEOUT CONTRACT NUMBER HSCEOP-06-P-01471,CONT_AWD_HSCEOP06P01471_7012_-NONE-_-NONE-
ICE,70CMSW18FR0000061,THE KINETIC GROUP SALES LLC,0.0,2021-07-13,P00001,"AMMUNITION, THROUGH 30MM",AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,PURCHASE OF 9MM LUGER +P 124 GRAIN AMMUNITION - PN 53927,CONT_AWD_70CMSW18FR0000061_7012_HSCEMS17D00002_7012
ICE,HSCEMD11J00037,COMMUNICATIONS ENGINEERING,0.0,2021-04-21,P00001,MISCELLANEOUS COMMUNICATION EQUIPMENT,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",OPERATION GREEN TWISTER,CONT_AWD_HSCEMD11J00037_7012_HSCEMD10D00004_7012
ICE,HSCEMS15J00027,THE KINETIC GROUP SALES LLC,0.0,2021-08-23,P00002,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,".40 CALIBER S&W, 180 GR JHP XM40HC",CONT_AWD_HSCEMS15J00027_7012_HSCEMS12D00001_7012
ICE,70CMSW20FC0000073,"ATLANTIC DIVING SUPPLY, INC.",0.0,2021-03-02,P00001,"ARMOR, PERSONAL","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",LAW ENFORCEMENT EQUIPMENT UNDER BPA HSCEMS-16-A-00003,CONT_AWD_70CMSW20FC0000073_7012_HSCEMS16A00003_7012
ICE,HSCEMS14J00055,THE KINETIC GROUP SALES LLC,0.0,2021-02-16,P00001,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,".223 REMINGTON CALIBER, 62-GRAIN SD AMMUNITION",CONT_AWD_HSCEMS14J00055_7012_HSCEMS13D00001_7012
ICE,70CTD019P00000037,"BLOOMBERG INDUSTRY GROUP, INC.",0.0,2021-03-24,P00002,NEWSPAPERS AND PERIODICALS,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,BLOOMBERG WEB-BASED SUBSCRIPTION,CONT_AWD_70CTD019P00000037_7012_-NONE-_-NONE-
ICE,HSCEMR17F00009,HAWORTH INC,0.0,2021-08-25,P00002,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,"FURNITURE FOR BATON ROUGE LA,PROJECT PRO-10-SHD-0015",CONT_AWD_HSCEMR17F00009_7012_HSCEMR17A00001_7012
ICE,HSCETE14F00057,"CONCUR TECHNOLOGIES, INC.",0.0,2021-08-26,P00039,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",SCHEDULED PASSENGER AIR TRANSPORTATION,MOD TO ADD FUNDING TO OY2 FOR FY21,CONT_AWD_HSCETE14F00057_7012_GS33FY0026_4732
ICE,70CMSW20FR0000088,BOTACH INC.,0.0,2020-11-04,P00001,TRAINING AIDS,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,PURCHASE OF EXO AP HOOKS FOR HSI.,CONT_AWD_70CMSW20FR0000088_7012_47QSHA19D003Y_4732
ICE,HSCEOP06F00909,PITNEY BOWES INC.,0.0,2021-04-07,P00001,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,POSTAGE METER,CONT_AWD_HSCEOP06F00909_7012_GS25F0010M_4730
ICE,HSCEMS16P00037,QUALIFICATION TARGETS INC,0.0,2021-02-12,P00001,ARMAMENT TRAINING DEVICES,SPORTING AND ATHLETIC GOODS MANUFACTURING,COMPETITION ELECTRONICS POCKET PRO TIMER II,CONT_AWD_HSCEMS16P00037_7012_-NONE-_-NONE-
ICE,HSCEMS17J00142,THE KINETIC GROUP SALES LLC,0.0,2021-07-21,P00001,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,IGF  .223 REMINGTON CALIBER (62 GRAIN) STANDARD DUTY (SD) AMMO,CONT_AWD_HSCEMS17J00142_7012_HSCEMS13D00001_7012
ICE,HSCEMS15J00087,THE KINETIC GROUP SALES LLC,0.0,2021-07-20,P00002,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,"40 CALIBER S&W, 180 GR JHP XM40HC",CONT_AWD_HSCEMS15J00087_7012_HSCEMS12D00001_7012
ICE,70CDCR20FC0000017,LABORATORY CORPORATION OF AMERICA,0.0,2021-01-28,P00003,MEDICAL- LABORATORY TESTING,MEDICAL LABORATORIES,"ICE HEALTH SERVICE CORPS (IHSC) HAS A REQUIREMENT FOR LABORATORY TESTING AND ANALYSIS SERVICES TO TEST ALL DETAINEES AT IHSC FACILITIES FOR COVID-19. LABCORP SHALL PROVIDE ALL LABORATORY SPECIMEN COLLECTION AND TRANSPORT SUPPLIES, AND PROVIDE LABORAT",CONT_AWD_70CDCR20FC0000017_7012_HSCEDM16A00001_7012
ICE,70CMSD20FR0000176,"CARTRIDGE TECHNOLOGIES, LLC",0.0,2021-01-12,P00001,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,LEASING NEW COPIER FOR OPLA MIAMI  SEE MFD TEMPLATE FOR COPIER SPECIFICATION,CONT_AWD_70CMSD20FR0000176_7012_GS03F0151X_4732
ICE,70CMSD21FR0000002,"CARTRIDGE TECHNOLOGIES, LLC",0.0,2021-02-26,P00001,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,MFD LEASE AND MAINTENANCE SUPPORT,CONT_AWD_70CMSD21FR0000002_7012_GS03F0151X_4732
ICE,70CMSD21FR0000004,"CARTRIDGE TECHNOLOGIES, LLC",0.0,2021-04-28,P00001,MISCELLANEOUS OFFICE MACHINES,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,MFD LEASE AND MAINTENANCE AGREEMENT,CONT_AWD_70CMSD21FR0000004_7012_GS03F0151X_4732
ICE,70CMSD20FR0000176,"CARTRIDGE TECHNOLOGIES, LLC",0.0,2021-02-24,P00002,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,LEASING NEW COPIER FOR OPLA MIAMI POC: MARTHA ALONSO 305-527-4841 SEE MFD TEMPLATE FOR COPIER SPECIFICATION,CONT_AWD_70CMSD20FR0000176_7012_GS03F0151X_4732
ICE,70CMSW20FC0000088,PRICE MODERN LLC,0.0,2020-11-17,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,EXTENSION OF THE PERIOD OF PERFORMANCE DUE TO COVID-19 PANDEMIC.,CONT_AWD_70CMSW20FC0000088_7012_HSHQDC17A00002_7001
ICE,70CMSW20FC0000091,PRICE MODERN LLC,0.0,2021-01-07,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,PURCHASE OF FURNITURE FOR OPLA.,CONT_AWD_70CMSW20FC0000091_7012_HSHQDC17A00002_7001
ICE,70CMSW21FC0000077,PRICE MODERN LLC,0.0,2021-08-16,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,NATIONWIDE FURNITURE BLANKET PURCHASE AGREEMENT (BPA),CONT_AWD_70CMSW21FC0000077_7012_HSHQDC17A00002_7001
ICE,70CMSW21FC0000121,PRICE MODERN LLC,0.0,2021-08-20,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,FURNITURE DESIGN,CONT_AWD_70CMSW21FC0000121_7012_HSHQDC17A00002_7001
ICE,70CDCR18P00000191,"GOOD SOURCE SOLUTIONS, INC.",0.0,2021-08-24,P00006,"FOOD, OILS AND FATS",PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS FOR FAIRFAX AND RICHMOND VA,CONT_AWD_70CDCR18P00000191_7012_-NONE-_-NONE-
ICE,HSCEMD17P00132,"BOB BARKER COMPANY, INC.",0.0,2020-12-15,P00001,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,BALLISTIC PLATES,CONT_AWD_HSCEMD17P00132_7012_-NONE-_-NONE-
ICE,70CMSW18FC0000070,PRICE MODERN LLC,0.0,2021-01-21,P00002,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,"OFFICE FURNITURE SEATTLE, WASHINGTON",CONT_AWD_70CMSW18FC0000070_7012_HSHQDC17A00002_7001
ICE,70CMSW21FC0000012,PRICE MODERN LLC,0.0,2021-04-09,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,"FURNITURE, PROJECT MANAGEMENT AND INSTALLATION SERVICES FOR HSI IN AUSTIN, TX",CONT_AWD_70CMSW21FC0000012_7012_HSHQDC17A00002_7001
ICE,70CMSW20FC0000100,PRICE MODERN LLC,0.0,2021-01-08,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,"HOUSTON FURNITURE BUY TO REPLACE WORN, BROKEN OFFICE FURNITURE.  REQUIRES INSIDE DELIVERY AND INSTALLATION.",CONT_AWD_70CMSW20FC0000100_7012_HSHQDC17A00002_7001
ICE,70CMSW21FC0000006,PRICE MODERN LLC,0.0,2021-02-19,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,THE PURPOSE OF THE MODIFICATION IS TO EXTEND THE PERIOD OF PERFORMANCE TO 30 APRIL 2021.,CONT_AWD_70CMSW21FC0000006_7012_HSHQDC17A00002_7001
ICE,70CMSW18FC0000117,PRICE MODERN LLC,0.0,2020-10-26,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,OFFICE FURNITURE DESIGN SERVICES,CONT_AWD_70CMSW18FC0000117_7012_HSHQDC17A00002_7001
ICE,HSCETE14J00118,MCP COMPUTER PRODUCTS INC,0.0,2021-04-15,P00001,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,OTHER COMPUTER RELATED SERVICES,PRINTER,CONT_AWD_HSCETE14J00118_7012_HSHQDC13D00013_7001
ICE,70CMSD20P00000151,"VOLEXITY, INC.",0.0,2020-11-16,P00001,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,SOFTWARE PUBLISHERS,SOFTWARE RENEWAL LICENSES,CONT_AWD_70CMSD20P00000151_7012_-NONE-_-NONE-
ICE,70CMSW19FC0000077,PRICE MODERN LLC,0.0,2021-05-12,P00005,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,NATIONWIDE FURNITURE BLANKET PURCHASE AGREEMENT (BPA).,CONT_AWD_70CMSW19FC0000077_7012_HSHQDC17A00002_7001
ICE,HSCEOP07P01686,"CONGRESSIONAL QUARTERLY, INC.",0.0,2021-02-02,P00001,PHOTO/MAP/PRINT/PUBLICATION- OTHER,,ON-LINE LEGISLATIVE TRACKING SYSTEM TO TRACK ICE/DHS LEGISLATION IN HQOCR,CONT_AWD_HSCEOP07P01686_7012_-NONE-_-NONE-
ICE,HSCECR08F00083,STEELCASE INC.,0.0,2021-04-13,P00001,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"PURCHASE (8) AERON WORK CHAIRS FOR OUR NEW EUGENE DRO IN EUGENE, OR 3 - C WORK CHAIR, HM, AE123AWCPJG1BBBK3D01; 5 - AE123AWBPJG1BBBK3D01",CONT_AWD_HSCECR08F00083_7012_GS28F0014T_4730
ICE,70CMSD20P00000024,FLAGLER CENTER PROPERTIES LLP,0.0,2021-01-07,P00002,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,RELOCATION SERVICES,CONT_AWD_70CMSD20P00000024_7012_-NONE-_-NONE-
ICE,HSCECR08F00149,TRI-STATE CAMERA EXCH. INC.,0.0,2021-02-09,P00001,PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES,"PHOTOGRAPHIC FILM, PAPER, PLATE, AND CHEMICAL MANUFACTURING","ITEMS NEEDED FOR VARIOUS UNITS. 1,2,3 NEEDED FOR OPERATIONS IN THE FIELD WHEN PROCESSING DETAINEES. 4,5,6,7 NEEDED FOR NEW FUG OPS SPACE.",CONT_AWD_HSCECR08F00149_7012_GS02F0061U_4730
ICE,70CMSW20FC0000044,PRICE MODERN LLC,0.0,2020-11-17,P00001,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,PURCHASE OF FURNITURE AND DESIGNS FOR OPLA.,CONT_AWD_70CMSW20FC0000044_7012_HSHQDC17A00002_7001
ICE,HSCETE17J00457,"TROFHOLZ TECHNOLOGIES, INC.",0.0,2021-01-29,P00001,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,FIRSTSOURCE II - EDWOSB SOCIOECONOMIC CATEGORY,CONT_AWD_HSCETE17J00457_7012_HSHQDC13D00009_7001
ICE,HSCECR15P00009,RELX INC.,0.0,2021-06-09,P00012,SPECIAL STUDIES/ANALYSIS- LEGAL,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,COMPUTER LICENSES,CONT_AWD_HSCECR15P00009_7012_-NONE-_-NONE-
ICE,HSCEMD17P00086,"GANS & PUGH ASSOCIATES, INC.",0.0,2020-12-14,P00001,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",SURVEILLANCE EQUIPMENT,CONT_AWD_HSCEMD17P00086_7012_-NONE-_-NONE-
ICE,70CTD018FR0000176,MCP COMPUTER PRODUCTS INC,0.0,2021-03-08,P00002,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,FIRSTSOURCE II - EDWOSB SOCIOECONOMIC CATEGORY,CONT_AWD_70CTD018FR0000176_7012_HSHQDC13D00013_7001
ICE,70CMSW20FC0000061,PRICE MODERN LLC,0.0,2021-07-27,P00004,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,OFFICE FURNITURE AND DESIGN SERVICES,CONT_AWD_70CMSW20FC0000061_7012_HSHQDC17A00002_7001
ICE,70CMSW18FC0000094,PRICE MODERN LLC,0.0,2021-01-05,P00002,OFFICE FURNITURE,WOOD OFFICE FURNITURE MANUFACTURING,"NEW FURNITURE FOR FOD,DFOD AND AFOD OFFICES IN SAN FRANCISCO EXISTING FURNITURE IN VERY POOR CONDITION FSR APPROVED INVOICING POC: DONNA ORE 916-329-4326 DELIVERY POC: RICHARD CHANG 415-844-5867",CONT_AWD_70CMSW18FC0000094_7012_HSHQDC17A00002_7001
ICE,70CMSD21P00000030,GLOBAL DESIGN CONCEPTS LTD.,0.0,2021-04-20,P00001,OFFICE FURNITURE,OTHER BUILDING FINISHING CONTRACTORS,OFFICE FURNITURE AND CARPET TILES FOR NEW RAC MONTEREY OFFICE,CONT_AWD_70CMSD21P00000030_7012_-NONE-_-NONE-
